category,title,text,text_clean,pos,text_clean_pos
Business,Stocks May Rally if Oil Eases," NEW YORK (Reuters) - Investors will watch for oil news from  Russia and Iraq this week, but skepticism that crude prices  will stay sky-high is growing and a break in the energy market  would fuel a rally in the U.S. stock market.",new york reuters investor watch oil news russia iraq week skepticism crude price stay skyhigh growing break energy market would fuel rally u stock market,JJ NN NNS NNS MD VB IN NN NN IN NN CC NN DT NN CC NN IN NN NNS MD VB JJ VBZ VBG CC DT NN IN DT NN NN MD VB DT NN IN DT PRP NN NN,new_JJ york_NN reuters_NNS investor_NNS watch_VB oil_NN news_NN russia_NN iraq_NN week_NN skepticism_NN crude_NN price_NNS stay_VB skyhigh_JJ growing_VBG break_NN energy_NN market_NN would_MD fuel_VB rally_NN u_PRP stock_NN market_NN
Business,"Singapore Shares End Flat, But Chinese Stocks Volatile","SINGAPORE (Dow Jones)--Singapore shares ended flat Monday, although many Chinese stocks fell on renewed fears about corporate governance sparked by a newspaper report containing unconfirmed allegations about a businessman linked to Singapore-listed United ",singapore dow jonessingapore share ended flat monday although many chinese stock fell renewed fear corporate governance sparked newspaper report containing unconfirmed allegation businessman linked singaporelisted united,RB NN NN NNS VBD JJ JJ IN JJ JJ NNS VBD IN VBN NNS IN JJ NN VBN IN DT NN NN VBG JJ NNS IN DT NN VBN TO VBN JJ,singapore_RB dow_NN jonessingapore_NN share_NNS ended_VBD flat_JJ monday_JJ although_IN many_JJ chinese_JJ stock_NNS fell_VBD renewed_VBN fear_NNS corporate_JJ governance_NN sparked_VBN newspaper_NN report_NN containing_VBG unconfirmed_JJ allegation_NNS businessman_NN linked_VBN singaporelisted_VBN united_JJ
Business,Japanese Stocks Lower as Banks Retreat," TOKYO (Reuters) - Japan's Nikkei average was down 0.19  percent by mid-morning on Tuesday, the first trading day of  2005, as investors grabbed profits in Mizuho Financial Group  and other major banks that had made strong gains late last  year.",tokyo reuters japan nikkei average 019 percent midmorning tuesday first trading day 2005 investor grabbed profit mizuho financial group major bank made strong gain late last year,NN NNS NNS JJ NN VBD RB CD NN IN VBG IN NN DT JJ NN NN IN CD IN NNS VBD NNS IN JJ JJ NN CC JJ JJ NNS WDT VBD VBN JJ NNS JJ JJ NN,tokyo_NN reuters_NNS japan_NNS nikkei_JJ average_NN 019_CD percent_NN midmorning_VBG tuesday_NN first_JJ trading_NN day_NN 2005_CD investor_NNS grabbed_VBD profit_NNS mizuho_JJ financial_JJ group_NN major_JJ bank_NNS made_VBN strong_JJ gain_NNS late_JJ last_JJ year_NN
Business,Oil Ends Up as Nigeria Worries Persist," NEW YORK (Reuters) - Crude oil futures briefly climbed back  over \$50 a barrel on Thursday, with worries over the security  of Nigerian supplies supporting prices despite a surprise  increase in U.S. crude inventories.",new york reuters crude oil future briefly climbed back 50 barrel thursday worry security nigerian supply supporting price despite surprise increase u crude inventory,JJ NN NNS VBP NN NNS NN VBD RB IN CD DT NN IN NN IN NNS IN DT NN IN JJ NNS VBG NNS IN DT NN NN IN PRP VBP NNS,new_JJ york_NN reuters_NNS crude_VBP oil_NN future_NNS briefly_NN climbed_VBD back_RB 50_CD barrel_NN thursday_NN worry_NNS security_NN nigerian_JJ supply_NNS supporting_VBG price_NNS despite_IN surprise_NN increase_NN u_PRP crude_VBP inventory_NNS
Business,Common Sense Investing,"If the Sun Belt is where the growth is, then Southern Company is a place to be.",sun belt growth southern company place,IN DT NN NN VBZ WRB DT NN VBZ RB JJ NN VBZ DT NN TO VB,sun_NN belt_NN growth_NN southern_JJ company_NN place_NN
Business,Steady as they go,BEDFORD -- Scientists at NitroMed Inc. hope their experimental drugs will cure heart disease someday. But lately their focus has been on more mundane matters.,bedford scientist nitromed inc hope experimental drug cure heart disease someday lately focus mundane matter,NN NNS IN JJ NNS VBP PRP$ JJ NNS MD VB NN NN NN CC RB PRP$ NN VBZ VBN IN RBR JJ NNS,bedford_NN scientist_NNS nitromed_JJ inc_NNS hope_VBP experimental_JJ drug_NNS cure_VB heart_NN disease_NN someday_NN lately_RB focus_NN mundane_JJ matter_NNS
Business,Pass interference ,"Like thousands of other hopeful New England football fans, John T. Maguire bought a pair of Patriots season tickets in 1994, the same year Robert Kraft bought the team.",like thousand hopeful new england football fan john maguire bought pair patriot season ticket 1994 year robert kraft bought team,IN NNS IN JJ JJ JJ NN NN NNS VBP JJ NN VBD DT NN IN NNS NN NNS IN CD DT JJ NN NN NNP VBD DT NN,like_IN thousand_NNS hopeful_JJ new_JJ england_NN football_NN fan_NNS john_VBP maguire_NN bought_VBD pair_NN patriot_NNS season_NN ticket_NNS 1994_CD year_NN robert_NN kraft_NNP bought_VBD team_NN
Business,"Utility, AG in agreement","Massachusetts Electric Co. , the state's biggest utility, reached a \$71 million agreement with Attorney General Thomas F. Reilly to freeze most rates through March 1 and offer all customers a monthly credit averaging 43 cents for the year after that. With the seven-year-old system of state-controlled  quot;standard offer quot; power rates set to expire in March, the settlement pact is ...",massachusetts electric co state biggest utility reached 71 million agreement attorney general thomas f reilly freeze rate march 1 offer customer monthly credit averaging 43 cent year sevenyearold system statecontrolled quotstandard offer quot power rate set expire march settlement pact,NNS JJ VBP DT NNS JJS NN VBD DT CD CD NN IN NN JJ NN NN RB TO VB JJS NNS IN NN CD CC VB DT NNS DT JJ NN VBG CD NNS IN DT NN IN DT IN DT JJ NN IN JJ NN NN JJ NN NNS VBP TO VB IN NN DT NN NN VBZ,massachusetts_NNS electric_JJ co_VBP state_NNS biggest_JJS utility_NN reached_VBD 71_CD million_CD agreement_NN attorney_NN general_JJ thomas_NN f_NN reilly_RB freeze_VB rate_NNS march_NN 1_CD offer_VB customer_NNS monthly_JJ credit_NN averaging_VBG 43_CD cent_NNS year_NN sevenyearold_JJ system_NN statecontrolled_JJ quotstandard_NN offer_NN quot_JJ power_NN rate_NNS set_VBP expire_VB march_NN settlement_NN pact_NN
Business,Stocks Edge Higher on Retail Report,Stocks rose steadily in late trading Friday as Wall Street welcomed a new retail sales report that showed an increase in consumer spending.,stock rose steadily late trading friday wall street welcomed new retail sale report showed increase consumer spending,NNS VBD RB IN JJ NN NN IN JJ NN VBD DT JJ JJ NNS NN WDT VBD DT NN IN NN NN,stock_NNS rose_VBD steadily_RB late_JJ trading_NN friday_NN wall_JJ street_NN welcomed_VBD new_JJ retail_JJ sale_NNS report_NN showed_VBD increase_NN consumer_NN spending_NN
Business,"Dollar, markets dive on Greenspan warning","Federal Reserve Chairman Alan Greenspan delivered a blunt warning Friday that foreign investors might get sick of subsidizing the nation #39;s widening trade and budget deficits, remarks that caused US financial markets to tremble.",federal reserve chairman alan greenspan delivered blunt warning friday foreign investor might get sick subsidizing nation 39s widening trade budget deficit remark caused u financial market tremble,JJ NN NN NN VBP VBN DT NN VBG JJ IN JJ NNS MD VB JJ IN VBG DT NN CD VBG NN CC NN NNS NNS WDT VBD PRP JJ NNS TO VB,federal_JJ reserve_NN chairman_NN alan_NN greenspan_VBP delivered_VBN blunt_NN warning_VBG friday_JJ foreign_JJ investor_NNS might_MD get_VB sick_JJ subsidizing_VBG nation_NN 39s_CD widening_VBG trade_NN budget_NN deficit_NNS remark_NNS caused_VBD u_PRP financial_JJ market_NNS tremble_VB
Business,US airline starts Vietnam flights,"The first commercial flight from the United States to Vietnam since the war nearly 30 years ago has taken off from San Francisco. The new service to Ho Chi Minh City, run by United Airlines, will fly daily.",first commercial flight united state vietnam since war nearly 30 year ago taken san francisco new service ho chi minh city run united airline fly daily,DT JJ JJ NN IN DT JJ NNS TO VB IN DT NN RB CD NNS RB VBZ VBN RP IN JJ VB DT JJ NN TO VB JJ JJ NN VBN IN JJ NNS MD VB RB,first_JJ commercial_JJ flight_NN united_JJ state_NNS vietnam_VB since_IN war_NN nearly_RB 30_CD year_NNS ago_RB taken_VBN san_JJ francisco_VB new_JJ service_NN ho_VB chi_JJ minh_JJ city_NN run_VBN united_JJ airline_NNS fly_VB daily_RB
Business,US Stocks Edge Higher as Oil Tops \$52,"US stocks were higher on Wednesday even as crude oil prices touched a record at over \$52 per barrel, which helped boost energy shares.",u stock higher wednesday even crude oil price touched record 52 per barrel helped boost energy share,PRP NNS VBD JJR IN JJ RB IN JJ NN NNS VBD DT NN IN IN CD IN NN WDT VBD VB NN NNS,u_PRP stock_NNS higher_JJR wednesday_JJ even_RB crude_JJ oil_NN price_NNS touched_VBD record_NN 52_CD per_IN barrel_NN helped_VBD boost_VB energy_NN share_NNS
Business,Toy safety warnings issued for holiday shoppers,Megan Blanck-Weiss of the Washington Public Interest Research Group demonstrates in Seattle on Tuesday how the yo-yo water ball toy - a water-filled ball on an elastic-like cord ,megan blanckweiss washington public interest research group demonstrates seattle tuesday yoyo water ball toy waterfilled ball elasticlike cord,JJ NN IN DT JJ JJ NN NN NN VBZ IN NN IN JJ WRB DT JJ NN NN VBZ DT JJ NN IN DT NN NN,megan_JJ blanckweiss_NN washington_JJ public_JJ interest_NN research_NN group_NN demonstrates_VBZ seattle_NN tuesday_JJ yoyo_JJ water_NN ball_NN toy_VBZ waterfilled_JJ ball_NN elasticlike_NN cord_NN
Business,2nd UPDATE: Hutchison Telecom Debut Pales Vs China Power,HONG KONG (Dow Jones)--Hutchison Telecommunications International Ltd. #39;s (2332.HK) debut on the Hong Kong Stock Exchange Friday paled in comparison to China Power International ,hong kong dow joneshutchison telecommunication international ltd 39s 2332hk debut hong kong stock exchange friday paled comparison china power international,RB JJ NN NN NNS JJ JJ CD CD NN IN DT NN NN NN NN NN VBN IN NN TO VB NN JJ,hong_RB kong_JJ dow_NN joneshutchison_NN telecommunication_NNS international_JJ ltd_JJ 39s_CD 2332hk_CD debut_NN hong_NN kong_NN stock_NN exchange_NN friday_NN paled_VBN comparison_NN china_VB power_NN international_JJ
Business,SEC names Pepsi executives in fraud lawsuit,A Michigan-based executive for PepsiCo Inc. of Purchase and two former executives of PepsiCo #39;s Frito-Lay division were sued by federal regulators yesterday for allegedly helping Kmart falsify its earnings.,michiganbased executive pepsico inc purchase two former executive pepsico 39s fritolay division sued federal regulator yesterday allegedly helping kmart falsify earnings,DT JJ NN IN JJ NN IN NN CC CD JJ NNS IN NN CD NN NN VBD VBN IN JJ NNS NN IN RB VBG VB VB PRP$ NNS,michiganbased_JJ executive_NN pepsico_JJ inc_NN purchase_NN two_CD former_JJ executive_NNS pepsico_NN 39s_CD fritolay_NN division_NN sued_VBN federal_JJ regulator_NNS yesterday_NN allegedly_RB helping_VBG kmart_VB falsify_VB earnings_NNS
Business,Australia #39;s Telstra CEO Search May Favor Outsiders,"MELBOURNE (Dow Jones)--Even with solid internal candidates, the board of Australia #39;s Telstra Corp. (TLS) could easily favor an outsider to replace Ziggy Switkowski.",melbourne dow joneseven solid internal candidate board australia 39s telstra corp tl could easily favor outsider replace ziggy switkowski,JJ NN NN IN JJ JJ NNS DT NN IN $ CD NNP NN NN MD RB VB DT NN TO VB CD NN,melbourne_JJ dow_NN joneseven_NN solid_JJ internal_JJ candidate_NNS board_NN australia_$ 39s_CD telstra_NNP corp_NN tl_NN could_MD easily_RB favor_VB outsider_NN replace_VB ziggy_CD switkowski_NN
Business,Oracle bid looking better,"After defiantly warding off rival Oracle Corp.s \$7.7 billion hostile takeover for 15 months, business software maker PeopleSoft Inc.",defiantly warding rival oracle corp 77 billion hostile takeover 15 month business software maker peoplesoft inc,IN RB VBG RP JJ NN VBZ CD CD JJ NN IN CD NNS NN NN NN VBZ NN,defiantly_RB warding_VBG rival_JJ oracle_NN corp_VBZ 77_CD billion_CD hostile_JJ takeover_NN 15_CD month_NNS business_NN software_NN maker_NN peoplesoft_VBZ inc_NN
Business,MarketWatch Deal Seen As Giving Journal Advertisers New Reach,"Just last week, CBS MarketWatch and Dow Jones were battling it out for the Web-surfing audience, with MarketWatch going so far as to run an online ad campaign emphasizing that content was always free on its site, in response to a Wall Street Journal ",last week cbs marketwatch dow jones battling websurfing audience marketwatch going far run online ad campaign emphasizing content always free site response wall street journal,RB JJ NN NN NN CC NN NNS VBD VBG PRP RP IN DT JJ NN IN NN VBG RB RB IN TO VB DT NN NN NN VBG IN NN VBD RB JJ IN PRP$ NN IN NN TO DT JJ NN NN,last_JJ week_NN cbs_NN marketwatch_NN dow_NN jones_NNS battling_VBG websurfing_JJ audience_NN marketwatch_NN going_VBG far_RB run_VB online_NN ad_NN campaign_NN emphasizing_VBG content_NN always_RB free_JJ site_NN response_NN wall_JJ street_NN journal_NN
Business,"Yum Profit Up, Raises View","Yum Brands Inc. (YUM.N: Quote, Profile, Research) on Tuesday said quarterly earnings rose 13 percent and raised its profit forecast for the year as strong sales at its fast-food chains helped offset a run-up in commodity costs.",yum brand inc yumn quote profile research tuesday said quarterly earnings rose 13 percent raised profit forecast year strong sale fastfood chain helped offset runup commodity cost,NN NNS JJ JJ NN IN NN IN NN VBD JJ NNS VBD CD NN CC VBD PRP$ NN NN IN DT NN IN JJ NNS IN PRP$ NN NNS VBD VB DT NN IN NN NNS,yum_NN brand_NNS inc_JJ yumn_JJ quote_NN profile_IN research_NN tuesday_NN said_VBD quarterly_JJ earnings_NNS rose_VBD 13_CD percent_NN raised_VBD profit_NN forecast_NN year_NN strong_JJ sale_NNS fastfood_NN chain_NNS helped_VBD offset_VB runup_NN commodity_NN cost_NNS
Business,Fund group to pay \$5m fine,The company that runs the Franklin Templeton mutual funds yesterday admitted that it allowed an investor to market-time its funds in exchange for putting \$10 ,company run franklin templeton mutual fund yesterday admitted allowed investor markettime fund exchange putting 10,DT NN WDT VBZ DT JJ NN JJ NNS NN VBD IN PRP VBD DT NN TO VB PRP$ NNS IN NN IN VBG CD,company_NN run_VBZ franklin_JJ templeton_NN mutual_JJ fund_NNS yesterday_NN admitted_VBD allowed_VBD investor_NN markettime_VB fund_NNS exchange_NN putting_VBG 10_CD
Business,Waiting For Google,"NEW YORK - Benjamin Franklin, that annoying know-it-all, famously said,  quot;Never put off until tomorrow that which you can do today. quot; ...",new york benjamin franklin annoying knowitall famously said quotnever put tomorrow today quot,JJ NN NN NN IN VBG NN RB VBD RB VBN RP IN NN IN WDT PRP MD VB NN VB,new_JJ york_NN benjamin_NN franklin_NN annoying_VBG knowitall_NN famously_RB said_VBD quotnever_RB put_VBN tomorrow_NN today_NN quot_VB
Business, #39;Disclosure on steroids #39;,NEW YORK - The barrage of internal controls and enhanced reporting requirements demanded by the US Securities and Exchange Commission has created a climate of  quot;disclosure on steroids quot; that has many counsel uncertain and badly stressed about making a ,new york barrage internal control enhanced reporting requirement demanded u security exchange commission created climate quotdisclosure steroid quot many counsel uncertain badly stressed making,JJ NN DT NN IN JJ NNS CC VBD NN NNS VBN IN DT PRP NNS CC NN NN VBZ VBN DT NN IN NN IN NNS NN WDT VBZ JJ NN JJ CC RB VBD IN VBG DT,new_JJ york_NN barrage_NN internal_JJ control_NNS enhanced_VBD reporting_NN requirement_NNS demanded_VBN u_PRP security_NNS exchange_NN commission_NN created_VBN climate_NN quotdisclosure_NN steroid_NNS quot_NN many_JJ counsel_NN uncertain_JJ badly_RB stressed_VBD making_VBG
